title,date,star,text
C'est fiable c'est intuitif je n'ai eu…,2020-10-22T17:14:13Z,5,C'est fiable c'est intuitif je n'ai eu aucune mésaventure avec cette application je l'utilise avec confiance
A fuir de toute Urgence. Un florilège de promesses non tenues,2020-10-22T17:03:18Z,1,"Si vous avez besoin d'eux surtout ne pas utiliser l'application ou le téléphone ce sont des heures (jusqu'à 8h sur l'application) de perdu. Non Facebook ou Twitter un petit message et là c'est même eux qui vous appel.(Regardez leur réponse c'est encore faux alors oui de 8h a 20h le chatbot répond aux questions simples pour ce qui est d'avoir un humain face à vous j'ai patienté plusieurs heures dont une fois plus de 8h sans réponse et si vous signalez que vous attendez le robot répond ""oui un expert va bientôt vous prendre"". Quant à la réaction sur les réseaux sociaux si vous les contactez en MP sur Messenger pas de réponse par contre si vous raccontez votre problème sur la page Facebook d'orange Bank la ca répond. On n'a pas envie de devoir en arriver là...)La réponse ci-dessous est typique de leur état d'esprit... Je suis rester connecter de 8h à 20h au chat en attendant qu'ils répondent. Et maintenant c'est ma faute j'ai pas dû faire ce qu'il faut... Écrire au web master pourquoi? Pour qu'il me pressente des excuses je m'en tamponne de vos excuses je voulais le remboursement des frais indûment vos ""experts"" mon dit Impossible. Très bien Ciao bye bye puisque le service et l’écoute ne sont pas au rendez vous..."
L'appli Orange Bank est facile à…,2020-10-22T17:01:31Z,5,"L'appli Orange Bank est facile à utiliser. Je recommande cette carte bancaire gratuite qui peut aussi vous rapporter de l'argent à chaque parrainage. Je l'utilise en 2ème solution de paiement, comme porte monnaie électronique pour de petits achats."
Dossier a remplir plus long qu'il n'y…,2020-10-22T13:30:39Z,5,"Dossier a remplir plus long qu'il n'y paraît, il a fallu environ 10 jours pour ouvrir le compte."
L'ouverture du comptec'est très bien…,2020-10-22T09:30:09Z,4,"L'ouverture du comptec'est très bien passé,j'ai eu les explications dont j'avais besoin. Merci"
très bien…,2020-10-22T01:13:01Z,5,pour le moment je n'ai rien à dire c'est très bien.
Banque fantôme,2020-10-21T14:16:21Z,1,Une banque qui ne fonctionne que quand on n'a aucun pb sinon elle se transforme en banque fantôme. Aprèsavoir étécontactépar Orange bank pour une suspicion de fraude je découvre qu'un mois après il n'y a pas eu d'opposition sur cette carte malgré ma demande. Je finis par recevoir 1 nouvelle carte mais impossible de recevoir un code par SMS pour aller sur mon compte .Il y a plus d'un mois que je demande ce code sans pouvoir l'obtenir.Impossible de joindre cette banque par téléphone..la communication se coupe.Je pense que je vais quitter cette banque rapidement car je n'ai plus confiance.
Le service technique engorgé? Pas de problème Mme Zohra est là !,2020-10-21T11:08:01Z,5,"Je vais mettre 5* pour Madame Zohra qui a était très efficace, je vous remercie encore ! Elle a rattraper à elle seule la réputation de orange bank franchement elle mérite une augmentation de salaire sont dévouement m’a vraiment toucher d’ailleurs si vous lisez mon commentaire c’est avec plaisir que je prendrais un verre avec vous à mes prochains voyage en métropole :)"
aucune réactivité aucune proposition de solution,2020-10-21T09:00:36Z,1,"Service client nul, opérations du début du mois débitée dimanche je me retrouve à -250€, je n'arrive pas à les contacter ni au téléphone ni via le chat de l'application, ils ne me proposent aucune solution, je demande la mise en place d'un découvert autorisé temporaire pour éviter les frais (car bien sur je vais avoir des frais à cause de ça) via twitter, ma demande est en attente depuis 3 jours !! impensable de ne pas avoir de réactivité de la part de sa banque quand justement c'est un service aussi primordiale ... je vais clôturer mes comptes chez eux au plus vite si cela n'est pas régler rapidement."
Tout marche très bien pour le moment!,2020-10-21T07:40:18Z,5,
Bien sens plus aurait pu être mieux,2020-10-20T12:21:03Z,3,
A FUIR 😡😡😡Moi aussi même pb -57e…,2020-10-20T05:16:52Z,1,A FUIR 😡😡😡Moi aussi même pb -57e pour une opération faite le 2 octobre et débitée qu’au 19 octobre. Pensant meme à une fraude je l’ai contesté et finalement c’est bien moi mais le pb c’est que orange est injoignable depuis hier même le tchat du coup je pense fermer mon compte car c’est inadmissible qu’on n’arrive pas à joindre une banque toute une journee😡😡😡😡😡😡😡
Exactement le meme probleme que les…,2020-10-19T16:54:56Z,1,"Exactement le meme probleme que les personne en dessous mon compte vient de diminuer de 100euros parce que des operations datant d’il y a 10 jours viennent de passer ?? Mais elles etaient deja compte dans mon solde . Je ne comprends rien , du coup j’ai un trou de 100 euros sur mon compte et je ne sais pas quoi faire car autant le dire le service automatique sert a rien et impossible d’avoir quelqu’un en ligne depuis mai , c’est la pire experience de banque en ligne en decembre je pars de chez orange bank je n’ai jamais vu un service aussi deplorable."
commes les deux personnes en dessous,2020-10-19T16:44:41Z,1,"commes les deux personnes en dessous , gros problème je me vois débité 2 fois des montants que j'ai realisé il y a 2 semaines, j'essaye de contacter le service client par telephone, personne, je parle avec l'ia artificielle pour avoir un expert et même le propre expert ne sait point ce qu'il dit , il me dit que mon solde est bien le bon.( alors pourquoi ai-je subitament tomber a -100€ en une journée alors que c'est un compte a débit immédiat et que je n'es pas realisé d'achat hier???? surtout que les achats débité sont ce de il y a 3 semaines, qui avait déjà été débité auparavant.) j'espère que tout ça s'arrangera d'ici demain. sinon la maif s'occupera de cette incident auprès d'eux Ps: et j'oublie quand on demande a parler a un supérieur hiérarchique ils nous disent c'est pas possible mdr super ça met en confiance"
Assez mécontent du service client..,2020-10-19T11:00:23Z,1,"Assez mécontent du service client... Service inexistant à part une intelligence artificielle qui n'a que le nom d'intelligence. Impossible d'avoir un conseiller dans leur chat et le service téléphonique est tout simplement HS à cause du coronavirus, il a bon dos le virus.Les demandes depuis votre profil sont ma foi assez aléatoires. J'ai fait une demande d'augmentation de plafond pour ma carte et résultat je me suis vu prélevé des opérations datant d'il y a 3 semaines. Ma carte est a paiement immédiat !Des conseillers inexistants, des techniciens visiblement pas à la hauteur ou pire un système informatique défaillant. Je ne vous conseille surtout pas d'y mettre votre argent ;)"
La seule chose bien dans cette banque,2020-10-19T07:41:56Z,1,"La seule chose bien dans cette banque, c’est les demandes et les réceptions de paiement par SMS. Le problème étant les doublons pour les carte bancaire à débit immédiat Les paiements sont en attente mais bien débité et une semaine après il se retrouve que le paiement a été débité deux fois l’application ne mets jamais à jour le solde réel du compte après plusieurs appels au service client on m’indique que mon compte est bien en positif et non négatif avec une demande d’actualisation de soldes ai demandé il sera établi sous 24 heures. Je ne vous conseille pas cette banque pour éviter tout souci et arrachage de cheveux"
Banque qui correspond parfaitement à…,2020-10-17T09:58:22Z,5,Banque qui correspond parfaitement à mes demandes.
"Pour le moment ,aucun problème.",2020-10-16T07:19:36Z,5,
Impossible d'utiliser ma carte visa et…,2020-10-15T13:27:17Z,1,"Impossible d'utiliser ma carte visa et pas de solutions , lamentable , je vais fermer mon compte"
Banque réactive,2020-10-15T12:48:27Z,4,"Banque réactiveRéponse dans les 2 jours, J ai toujours reçu une réponse et même pour un crédit Moi rien à redire sauf problème (2fois) sur l utilisation de la cb"
Je suis dans l'attente de l'ouverture…,2020-10-15T06:35:17Z,1,"Je suis dans l'attente de l'ouverture de mon compte depuis tellement longtemps octobre 2019 je crois et personne ne m'a aidé, appeléBonjour Mr vous voulez ouvrir un compte. Rien, que dalle apparemment vous avez pas besoin de client Bonne journée"
Le mammouth,2020-10-14T07:01:45Z,2,"Franchement, parmi toutes mes évaluations de banque en ligne, on n'est pas sur le haut du panier. Ca fait le job minimal tant qu'on ne demande rien.- Ca se la pète high tech pour un robot complètement nul qui masque juste la difficulté à avoir un conseiller.- Les demandes/réclamations prennent des semaines- Augmenter un plafond de CB se fait par demande en ligne --> des semaines (alors que des boursorama and co le font instantanément)Je m'en vais (au bout de deux ans d'évaluation mais sans intérêt) et même là c'est plus pénible que la plupart des banques (devoir numériser une attestation sur l'honneur de destruction de la CB alors qu'on a déjà indiqué le faire lors de la demande...)En gros, pas confort, ça se la pète mais c'est lent et pas du tout au niveau de ce que ça veut projeter comme image cool. Vous avez tellement de choix plus sérieux (Boursorama Bank, Fortuneo, Hello Bank, ING ...), passez votre chemin."
Oh la c'est compliqué...,2020-10-13T21:44:51Z,1,"Oh là, c'est compliqué. Chèque encaissé en un temps très long, courrier envoyé et aucune réponse apporté.Robot qui ne comprends rien."
Banque fantome. Grande arnaque.,2020-10-11T10:20:15Z,1,"Bonjour, 32 mil euros sont séquestrés sur notre compte Élancio (caution bancaire locatif) depuis fin août. Sans motif. Tout simplement il est impossible de récupérer notre argent. Les différents conseillers contactés se contredisent et sont impuissants à résoudre le problème. Des promesses de rappel ne sont pas tenues. En plus nos deux comptes bien approvisionnés sont régulièrement bloqués pour tout paiement. Nous n’avons pas accès à notre argent. Situation kafkaïenne."
Désolé pas assez d’expérience je…,2020-10-10T10:12:28Z,4,Désolé pas assez d’expérience je découvre
Pour une première connexion en…,2020-10-10T09:20:28Z,2,"Pour une première connexion en comparaison à mes autres comptes en ligne, pas très ludique surtout si on utilise que le mobile pour faire ses démarches. Le virement immédiat n'est pas si immédiat que ça juste pour un petit montant c'est trop long."
Très bien reçu par conseillère de Orange des arcade qui a été très très professionnelle merci,2020-10-10T09:13:04Z,5,très bien reçu par conseillère de Orange des arcade qui a été très très très très professionnelle merci
Merci pour cette nouvelle application,2020-10-09T13:23:11Z,5,
Impossible de regler avec mon portable…,2020-10-08T21:39:54Z,2,Impossible de regler avec mon portable comme on me l avez indique
Ça fait 10 jours que j'essaie de…,2020-10-07T14:09:51Z,1,Ça fait 10 jours que j'essaie de contacter orange manques à chaque fois ça me raccroche au nez ça devient compliqué ça marche pas non plus quand je veux envoyer un message ça marque service indisponible depuis plus de 10 jours j'ai des sous sur mon compte et ma carte me marque tout le temps paiement refusé comment faire pour régler le problème c'est l'enfer orange bank alors je sais que le modérateur orange bank va me marquer Messi vais contacter quelqu'un mais c'est fou depuis 10 jours j'essaie et votre service téléphone et déplorable comment fait-on pour les joindre au téléphone c'est quand même hallucinant en 2021 on arrive pas avoir une banque au téléphone
L'expérience a été excellente,2020-10-07T11:44:49Z,5,"L'expérience a été excellente, rien à rajouter."
Impossible de joindre un conseiller au…,2020-10-06T20:15:38Z,3,Impossible de joindre un conseiller au téléphone !
Orange Bank ..,2020-10-06T17:26:09Z,1,Orange Bank ... la pire banque en ligne. 0 service.Plein de refus de paiement mobile sans raison.Personne répond jamais au téléphone. En support un assistant virtuel qui sert à rien à part renvoyer sur les FAQ du site..Un simple changement de numéro de téléphone est un cauchemar. A coté j'ai aussi une carte Fortunéo et Service au top par rapport à Orange c'est le jour et la nuit !
Problème survenu sur mon portable,2020-10-06T13:52:23Z,5,Problème survenu sur mon portable ! Je me suis rendu dans la boutique Orange la plus proche ok pour l’accueil merci à votre équipe
Excellente commerciale connaissant bien son produit…,2020-10-04T10:35:46Z,5,Excellente commerciale connaissant bien son produit De bons conseilsMerci à elle !Philippe LE BRETON
Orange rue de Rennes Paris 6e,2020-10-01T09:20:45Z,5,"Saïd nous a vraiment bien accompagné pour monter un package banque, internet, télé, téléphone et mobile. Doté d’une grande patience, d’un professionnalisme et d’un bon sens de l’humour, il a été tellement bien veillant envers nous. Encore une fois, mille merci à Saïd et l’équipe Orange rue de Rennes aussi !"
Bonne impression de la plateforme d'applications Mobil.,2020-09-30T17:49:23Z,5,"Comme je vien d'ouvrir mon compte chez orange bank j'ai pas tellement à dire, par compte j'ai déjà une bonne impression de la plateforme d'applications mobile."
Avec Orange bank l ouverture est simple…,2020-09-30T09:30:40Z,5,Avec Orange bank l ouverture est simple et facile....Rapide efficace la banque permet d alimenter son compte avec une cb
Ouverture simple et rapide,2020-09-30T09:11:13Z,5,
Très bonne expérience avec le vendeur…,2020-09-27T13:50:10Z,5,Très bonne expérience avec le vendeur en boutique.Très professionnel.
Je déconseille,2020-09-26T11:04:32Z,1,Même pas moyen d'acheter une baguette j'ai 50€ dessus mais ça ne veut pas marcher aucune aide c'est démerde toi ou dégage banque en ligne bidon!! Je déconseille fuyez!!
rapide simple ...rien a redire ...le…,2020-09-26T09:34:48Z,5,rapide simple ...rien a redire ...le sérieux est la
Après mes mésaventures de Juillet (pas…,2020-09-26T08:17:17Z,1,"Après mes mésaventures de Juillet (pas moyen d’accéder à mon compte,via l'application OBank, voilà 1 mois que j’ai demandé la clôture de mon compte (j’ai suivi à la lettre le process OBank, Profil, courrier avec attestation sur l’honneur que j’ai détruit mes moyens de paiement et mon RIB banque réceptrice). Mes demandes de relance sont indiquées « traitées » sans que rien ne soit fait, ni n’avance. Ma demande est toujours en cours. C’est insupportable et bien-sur personne au téléphone ni de réponse par mail. Banque à fuire ✅"
LA PIRE DES BANQUES EN LIGNE,2020-09-25T09:57:50Z,1,FRANCHEMENT cette banque est horrible. on est loin de boursorama banqueet hello bank.Carte qui fonctionne quand elle veut. virement qui met très longtemps pour arriver et attention au frais. Moi je fermais mon compte et ma femme va clôturer sa carte premium.
service client impossible a joindre au…,2020-09-23T13:43:15Z,1,"service client impossible a joindre au telephone, seulement par tchat mais pas a la hauteur je suis decu et ils vous remboursent pas ce qu'ils vous doivent.A fuir ou ne pas y aller c'est encore le mieux qui reste a faire"
ce n'est pas une banque ce sont des…,2020-09-16T17:41:42Z,1,ce n'est pas une banque ce sont des escrocscomme beaucoup le même problème reçu un virement de mon beau frère de 5000 euro sur le compte orange et le compte bloqué et carte bancaire bloqué sans explication le service client ce sont des incapables plusieurs agence fermé temporairement c'est une vrai catastrophe il y a certain des clients cela plus de deux mois que leur compte sont bloqué et aucune actions de la part d'orange a part leur robot sur Facebook qui envoi un message en vous disant qu'ils sont navré les raison d'un blocage peux être un virement bancaire sans justificatif mais le soucis c'est que tu peux rien leur fournir comme justificatif donc le compte reste bloqué avec l'argent et il travail avec tranquillement pendant plusieurs mois
"Jamais, jamais, jamais chez Orange",2020-09-16T08:35:49Z,1,"Je suis tellement mécontent avec Orange Bank. J'ai changé de numéro et de portable et je n'ai aucune manière d'entrer dans mon espace banc. De plus, à cause du covid, ils répondent plus au téléphone. Un cauchemar !"
service plus que médiocre,2020-09-14T08:04:30Z,1,"service plus que médiocreJ'ai mis à jour inapplication et depuis impossible de me reconnecter car je m'identifiais avec l'empreinte digital. j'ai malheureusement oublié mon code, et après 3 foistentatives j'ai bloqué mon compte.cela fait 2 semaines que je n'arrive pas avoir l'assistance pour débloquer la situation.j'ai essayé de les joindre par téléphone et sur le tchat sans aucun résultat."
Bonjour,2020-09-10T14:21:59Z,1,"Bonjour, Cette banque est une honte , elle n'hésite pas à clôturer les comptes de ses clients pendant les vacances ! Sans même laisser 1 mois de préavis.J'ai tout simplement était choquer par leurs méthodes. Je me suis retrouvé avec des paiements refusé sur tout mes factures mensuels.J'ai gentiment appeléen pensantà une erreur de leurs part .... Or il m'ont simplement dit que mon compte ne rapporte pas assez d'argent 🤨étant donné que je ne suis jamais a découvert .Un amis qui a ouvert sont compte en même temps que moi , qui lui est toujoursa découvert n'a eu aucune fermeture de compte 😑😑😑.Je suis désemparé et triste je décide d'ouvrir un nouveau compte bancaire et leurs demandes de me virer l'argent dessus. Cela fait maintenant 2 mois qu'ils sont impossibleà avoir au téléphone ☎,j'ai donc envoyéplus de 15 mails sans aucune réponse. En résumé mon compte mais impossible d'accès car fermé .PlU de 4000euro sur le compte immobilisé. Des numéros qui ne répondent jamais j'ai même appeléle service des actionnaires qui lui répond dans la seconde 🤣😂Malheureusement la damem'a dévié sur le numéro qui ne marche jamais .Je suis client chez eux avec mon offre mobile et internet depuis 3 ans plus le compte bancaire. Tous ça pour dire les banques en ligne on plus ou moins les mêmes prestations prenait ORANGE BANK Car au moins avec orange ,nous avonsle mérite de ne jamais nous ennuyer. 🤣😂🤣Mnt je rigole mais mettez-vous a ma place pendant le 1er septembre avec 10 payement qui ne passent pas ...."
J'ai posé un chèque de plus de 1500…,2020-09-05T21:25:32Z,1,"J'ai posé un chèque de plus de 1500 Euros chez ORANGE BANK qui a été débitépresque tout de suite chez l'émetteur (une personne physique et non une société) mais qui ne me sera crédité par ORANGE BANK que dans 2 mois. Ceci est ILLEGAL. A partir du moment où les fondssont retirés du compte du débiteur par SA banque, et transmis à la banque du créditeur, il n'existe AUCUNE possibilité de faire marche arrière. La banque du débiteur a pris sous sa PROPRE responsabilité la solvabilité du compte tiré. ORANGE BANK n'a plus aucun risque ni AUCUNE excuse de ne pas livrer les fonds. De plus elle a l'obligation légale de le faire 15 jours après le dépôt du chèque. Je suis étonné qu'ORANGE BANK n'ait pas encore été fermée par décision de Justice. Par ailleurs, dans l'ensemble le service est exécrable, tout est bidonné pour esquiver les responsabilités, le forum n'est même pas accessible et je ne comprends pas que les rares employés qu'ils semblent avoir, osent encore y rester car ils risquent manifestement de se trouver pris dans le coup de filet final, et jugés comme complices ou même acteurs de cette arnaque en ligne. Comme les juges ne pourront pas emprisonner des ordinateurs ni des logiciels, il faudra bien que quelqu'un assume la note judiciaire. Les préposés chargés de mettre des réponses dilatoires et passe-partout aux critiques sont les plus exposés car ils perpétuent l'escroquerie organisée présumée."
Très décevant,2020-09-04T07:43:36Z,1,"Ancien client de Groupama banque, rachetée par Orange Bank, je dois vous faire part du manque de considération de Orange Bank pour nous. Non seulement notre offre n'évolue plus (ils nous privent par exemple de l'application mobile de gestion de compte) mais en outre, Orange Bank ne propose même pas de conditions facilitant l'évolution vers leur nouvelle offre. Bref, après contact avec leur Service client, soit tu es content et évolue vers l'offre Orange Bank aux conditions d'un nouveau client (pas de prise en compte de l'historique) soit tu résilies (et d'après ce que j'ai compris au ton ravi de la conseillère c'est ce qu'ils attendent).Bref, très déçu par cette société !"
un service client Orange Bank? je ne savais pas,2020-09-04T05:00:35Z,1,"Un service client chez Orange Bank? j'étais pas au courant, je pensais que la Covid avait décimé les ""expert"", qu'ils ne pouvaient plus répondent au téléphone, lire les mails et ouvrir le courrier. ""Orange Bank la première banque en ligne"" Mais peut-être la dernière pour la relation client. On ne peut pas être premier partout. Les réponses automatiques bravo même aux avis clients, OB arrive à nous faire croire qu'on va s'occuper du problème. mais non."
Compte écrasé le parcours du combattant,2020-09-03T12:15:56Z,1,"Création d'un compte OB en juin 2020 avec le dépôt de 50€, compte ""écrasé"" donc pas de carte bancaire et compte invisible, septembre 2020problème non résolu. Nombreux tchats, mails et courriers sans réponses malgré les engagements de réponses vantés sur le site.Comme souvent avec les sites en ligne quand ça marche c'est super, si problème c'est le parcours du combattant."
Bien dans l'ensemble,2020-09-03T12:11:14Z,5,
L’une des meilleures banques en ligne…,2020-09-03T06:32:58Z,5,"L’une des meilleures banques en ligne et croyez moi , j’en ai fait des banques :-) Compte ouvert depuis un an , j’ai quasiment jamais eu de problèmes et lorsque j’en ai eu , je suis tombé sur des conseillers qui m’ont guidés jusqu’à ce que le problème soit réglé. Franchement top !"
Plus de 24 mois d'ouverture quelques…,2020-09-01T17:41:14Z,5,Plus de 24 mois d'ouverture quelques petits soucis de mis à jour maisje dois avouer Orange Bank reste tout de même une bonne banque.
Une banque d'incapables,2020-09-01T10:21:40Z,1,"Une banque injoignable. des conseillers recouvrement exécrables et malpolis! une banque d'incapables. Cela fait 3 mois que je demande de mettre à jour les nouvelles coordonnées bancaires, toujours pas fait."
Problème divers,2020-08-28T13:29:02Z,1,"Problème divers, l'offre de 60 €, je crois que je peux dire, adieu : ni orange bank, ni orange, ni la boutique peut m'aider.. J'ai de l'argent, mais il y a des incidents techniques lors des paiements. Et les réclamations se font via l'application et ils mettent 7 jours à répondre !!"
Orange bank très très nul je me suis…,2020-08-28T07:42:07Z,1,Orange bank très très nul je me suis fait arnaquer sur mon compte la personne s'est mit bénéficiaire sur mon compte pas très sécuriser orange bank...cela fait 20 jours que j'attend le remboursement ils ont ordre de ne rien dire.. ce qui est hors la lois on est sensé savoir ce qui ce passe sur nos compte... et qui à bien pu prélever.JE NE VOUS CONSEIL PAS DE CHOISIR CETTE BANK OU IL Y A QUE DES PROBLEMES
de la vrai pourriturecette banque,2020-08-27T16:01:50Z,1,"de la vrai pourriturecette banque, impossible de me connecter, ni d'avoir un ""expert""je déconseille et envisage de contacter 60 millions de consommateurs !"
Extrêmement déçus,2020-08-26T09:55:53Z,1,"Extrêmement déçus! SERVICE CLIENT DÉPLORABLEAprès avoir essayé trois fois avec le chat en ligne Djingo de faire changer mon numéro de téléphone sur mon application sans succès j'ai perdu mon téléphone pour me reconnecter avec mon nouveau téléphone sur l'appli il y a une vérification pas sms que je n'est evidement pas reçus, aucun onglet prévu pour cette situation! Ma seul solution est d'appeler le numéro client qui est absolument INJOIGNABLE c'est la 15ème fois voir plus en 2 semaines que je me fais raccroché au nez car ligne surchargé et en magasin il ne peuvent rien faire a part me redonner ce seul numéro a contacter je ne peux même pas supprimer mon compte (ça se fait via l'appli) resultat je ne peux plus utiliser l'argent qui est sur mon compte et tant qu'il ne répondront pas je vais me faire taxer de 5 euros par mois car je ne realise pas de paiement avec mon compte."
bloquage de compte,2020-08-22T08:53:12Z,1,moi je parle pour mon file il y a 5 moi il fait une demande de releve d identitee banquaireet depuis rienet compte bloquene peu plus retire de l argentservice client pas de reponse que pensez vous faire??????????
"Bonjour,",2020-08-18T12:59:47Z,1,"Bonjour,Je viens d'aller porter plainte car une personne a usurpé mon identité pour créer un compte. Mais je n'arrive absolument pas à joindre Orange Bank, le service client est inexistant ! Je ne comprends pas comment une soit disant banque peut fonctionner ainsi !"
Un opérateur téléphonique doit rester un opérateur téléphonique,2020-08-17T16:34:24Z,1,"Ancienne cliente Groupama Banque je suis totalement laissée pour compte. Orange Bank fait une grosse différence entre les clients Groupama banque et les clients Orange Bank. Service client inexistant. On a mis plus d’un mois à répondre à une de mes questions. Les délais d’encaissement des chèques est très long, il faut compter une bonne quinzaine de joursTous les délais sont extrêmement longs. Vraiment une banque à éviter"
Impossible de créer compte,2020-08-17T10:58:48Z,1,"Impossible de créer compte- des la 2ème étape, la page reste bloquée ( suis sur un laptop )qui sait c'est peut-être normal..."
Moi j ai ouvert depuis avril et tout…,2020-08-16T00:16:16Z,5,Moi j ai ouvert depuis avril et tout fonctionne bien contrairement à ce qui ce dit les expert nous répondent rapidement le seul bémol c’est le chéquier qui me serez bien utile pour mes soins mais un expert m’a dit que je pourrais en avoir un après 6 mois d ancienneté donc tout va bien je peux payer avec mon portable très pratique d ailleurs donc moi je vous recommande cette banque depuis bientôt cinq mois d ouverture mes rentrées mes prélèvements tout passe par eu sans aucun souci et en plus je peux tout voir de mon portable même envoyer de l argent à mon fils par sms merci orange Bank
Suite à un problème de cryptogramme…,2020-08-14T20:49:37Z,1,"Suite à un problème de cryptogramme dynamique sur ma cb qui affiche un code erreur, le service technique me demande par messagerie de faire opposition pour le motif carte défectueuse. J'appelle donc la hotline d'Orange qui me demande de choisir entre le motif carte volée ou carte perdue. Refusant l'un de ces choix car ils ne correspondent pas àma situation et sous entendent le paiement d'une nouvelle carte, la discussion avec l'operatrice (ici on ne peut pas parler de conseiller) s'arrête. Compte résilié et retour à mon ancienne banque en ligne qui au final était plus compétente et ne facturait pas ma carte visa. A bon entendeur."
très mauvais service clientpas de…,2020-08-13T12:29:05Z,1,très mauvais service clientpas de suivi de dossierpas de cohérence entre différents conseillersun laisser aller et un je m emfoutiste incroyablele pire c est quepour un banque qui fait partie du groupe orange cela ternis l image d orange j ai posteil y a 10 jourvia l application orange bank une demande bien précisequi peut être réglée en deux minutes a la date d aujourd'hui je n ai toujours aucunes réponsesl attribution du chéquier est un chemin de croix incroyablevoir impossible les domiciliations ne sont faites qu a moitié voir me e pas du toutle service est dans le comas le plus profond cachant leur incompétence derrière le covid19 ou les cp ou les maladiemais tout est fait pour ne pas répondre aux clients et a leurs demandes AUCUN SUIVI DANS TOUS LES DOMAINES !!!!je quitte orange bank aussi viteque j y suis rentrecroyez moi il y a d autre banquesen lignes tout aussi capable d être bien plus meilleures que ORANGE BANK tenez le vous pour dit cordialement
Satisfait du service proposé,2020-08-13T06:31:42Z,4,
Pas sérieux du tout ! A éviter,2020-08-10T07:24:14Z,1,Pas sérieux du tout !! Aucun interlocuteur virement sur le compte et solde non actualisé. Beaucoup d’erreur et pas de suivi Quand vous réussissez à avoir un expert sur le tchat.et je dis bien quand vous réussissez !!!Au bout de plusieurs heures.On vous dit que le problème techniqueva être résolu. Et. Encore à aujourd’hui. Le virement reçu est bien en écriture. Sur mon compte mais n’apparaît pas dans le solde !!!! A éviter car cette banque en ligne peut vous mettre dans une situation très difficile.A ce jour mon argent est ou????A éviter et partager ça peut rendre service !!
Service client inexistant,2020-08-09T06:57:19Z,1,"Service client inexistant, je n arrive plus à me connecter depuis 1 semaine et rien n est résolu . C est honteux et une arnaque !"
J'ai acheter un scooter sur un site…,2020-08-09T06:26:06Z,1,"J'ai acheter un scooter sur un site internet, le site était apparemment une arnaque. j'ai fait un virement sur le compte ORANGE BANK de l'usurpateur. En portant plainte, le gendarme n'était pas étonné que la banque de l'arnaqueur soi un compte orange bank. En faisant des recherches sur le net je me rends compte qu'orange bank est très prisé par les arnaqueurs..."
Service client inexistant,2020-08-08T13:38:19Z,1,"Aucun service, aucun interlocuteur, faut laisser le métier de la banque à des ""banquiers"" et pas a des clowns qui n'ont que faire des réclamations clients.SI on vous débite a tort sur votre cb sachez que vous ne serez jamais remboursé, ils font les ""morts"" jusqu’à que le client abandonne ! une étoile c'est beaucoup trop croyez-moi !"
impossible de joindre Orange Bank pour…,2020-08-08T09:17:19Z,1,impossible de joindre Orange Bank pour résiliation.A fuir aucune réponse
Service client continuellement fermé,2020-08-06T09:49:01Z,1,"Service client continuellement fermé. a part le robot du chat aucune réponse a mon problème. Je déconseille fortement.Merci pour la réponse, mais c'est exactement ce que m'a dit votre collègue Aicha sur Facebook...Et je n'est toujours personne a qui exposé mon problème, je confirme donc mon avis, vous êtes a fuir comme banque !"
Bonjour après 5 fois pour faire l…,2020-08-04T04:12:44Z,1,Bonjour après 5 fois pour faire l ouverture d un compte sur le net orange bank sans succès après annulation des demande fait sur site en agence après deux demande fait en agence même galère aucune solution même la responsable de l agence reste dans la même situation aucun lien pour se concentrer Donc si vous avez la solution merci de ma communiqué
Ne faites aucun virement vers cette…,2020-08-03T21:50:20Z,1,Ne faites aucun virement vers cette banque.J'ai été arnaqué par une société dont le gerant a usurpé l'identité d'une autre société.l'arnaqueur est Jumo com. Ils se font verser l'argent par virement vers Orange bank Montreuil. J'ai écrit à cette banque mais ils ne répondent pas. Ils sont donc complices de cet escroc.Le service client d'orange va se fendre d'une réponse pour faire croire qu'ils sont honnêtes mais ils ne feront rien.
Client chez OB depuis presque 1 an,2020-07-31T13:30:30Z,5,"Client chez OB depuis presque 1 an, je suis totalement satisfait des services proposés : Comme la visibilité immédiate sur les opérations effectuées, le paiement mobile qui me fait gagner du temps, les virements par SMS... et plein d’autres services intéressant pour un client comme moi. Franchement, top continuez comme ça !"
Satisfaite du service,2020-07-28T13:49:41Z,4,Satisfaite du service. La création du compte en ligne est fluide. Un opérateur prend contact rapidement en cas de difficulté.L'application est simple d'utilisation.Pour le moment une bonne expérience.
Très bonne banque,2020-07-26T18:15:21Z,5,"Très bonne banque. L'application est facile à prendre en main et réponds à mes attentes. Pas de bug détecté.Le service client est accessible et sait de quoi il parle, ça fait du bien."
